id_equipo,nombre_equipo,nombre_liga,nivel_liga,nombre_nacionalidad,valoracion_general,ataque,mediocampo,defensa,estadio_local,prestigio_internacional,prestigio_domestico,presupuesto_fichajes_eur,valor_club_eur,edad_promedio_titulares,edad_promedio_equipo,capitan,tiro_libre_corto,tiro_libre_largo,tiro_libre_corto_izquierda,tiro_libre_corto_derecha,penales,corner_izquierdo,corner_derecho,estilo_defensivo,ancho_equipo_defensivo,profundidad_equipo_defensivo,presion_defensiva,agresividad_defensiva,ancho_defensivo,linea_defensiva,estilo_ofensivo,construccion_juego,creacion_oportunidades,ancho_equipo_ofensivo,jugadores_en_el_area,tactica_corners,tactica_tiros_libres,velocidad_construccion,regate_construccion,pase_construccion,posicionamiento_construccion,pase_creacion_oportunidades,centros_creacion_oportunidades,remates_creacion_oportunidades,posicionamiento_creacion_oportunidades
1876,River Plate,Liga Profesional,1.0,Argentina,76,75,77,75,El Monumento (Estadio Latino),9,10.0,,240000000.0,28.45,27.07,196432.0,215998.0,215998.0,240699.0,215998.0,219862.0,240699.0,215998.0,Pressure On Heavy Touch,41.0,71.0,,,,,,Slow Build Up,Possession,41.0,6.0,3.0,3.0,,,,,,,,
1896,Sporting Braga,Liga Portugal,1.0,Portugal,76,75,77,75,Forest Park Stadium (Square Ground),3,8.0,,100000000.0,25.64,23.57,213516.0,213516.0,226370.0,213516.0,212230.0,212230.0,212230.0,212230.0,Pressure On Heavy Touch,41.0,51.0,,,,,,Long Ball,Direct Passing,61.0,4.0,3.0,3.0,,,,,,,,
10029,TSG Hoffenheim,Bundesliga,1.0,Germany,76,77,76,76,PreZero Arena,4,5.0,,331100000.0,26.36,24.31,193698.0,216354.0,220651.0,216354.0,220651.0,216354.0,220651.0,220651.0,Balanced,61.0,51.0,,,,,,Balanced,Balanced,61.0,8.0,3.0,3.0,,,,,,,,
17,Southampton,Premier League,1.0,England,75,77,74,76,St. Mary's Stadium,3,4.0,,495000000.0,23.55,24.0,205569.0,205569.0,205569.0,205569.0,205569.0,205569.0,205569.0,205569.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,51.0,4.0,3.0,3.0,,,,,,,,
55,Udinese,Serie A,1.0,Italy,75,78,74,73,Stadion Neder,3,4.0,,160000000.0,25.09,24.75,193061.0,202477.0,193061.0,202477.0,202477.0,193061.0,202477.0,202477.0,Balanced,61.0,51.0,,,,,,Slow Build Up,Possession,71.0,3.0,3.0,3.0,,,,,,,,
65,Lille,Ligue 1,1.0,France,75,77,75,75,Sanderson Park (FIFA 13 NEW generic),4,6.0,,147000000.0,27.0,24.54,171791.0,193476.0,190674.0,193476.0,193476.0,243630.0,193476.0,193476.0,Pressure On Heavy Touch,51.0,51.0,,,,,,Slow Build Up,Possession,71.0,6.0,3.0,3.0,,,,,,,,
70,Montpellier,Ligue 1,1.0,France,75,75,74,74,Forest Park Stadium (Square Ground),2,4.0,,55000000.0,25.09,24.21,205686.0,205686.0,205686.0,205686.0,205686.0,205686.0,205686.0,205686.0,Balanced,51.0,51.0,,,,,,Fast Build Up,Forward Runs,51.0,4.0,3.0,3.0,,,,,,,,
76,Strasbourg,Ligue 1,1.0,France,75,77,74,74,Stade Municipal,2,5.0,,50000000.0,28.45,26.08,235042.0,235042.0,235042.0,235042.0,235042.0,176600.0,235042.0,235042.0,Balanced,41.0,71.0,,,,,,Balanced,Balanced,71.0,4.0,3.0,3.0,,,,,,,,
169,FSV Mainz 05,Bundesliga,1.0,Germany,75,75,75,74,Opel Arena,2,4.0,,128000000.0,26.09,23.93,216158.0,257191.0,257191.0,257191.0,236295.0,244257.0,257191.0,257191.0,Press After Possession Loss,51.0,61.0,,,,,,Long Ball,Direct Passing,61.0,4.0,3.0,3.0,,,,,,,,
189,Bologna,Serie A,1.0,Italy,75,78,74,73,Euro Arena,2,4.0,,130000000.0,26.64,24.38,193532.0,184200.0,237819.0,184200.0,184200.0,184200.0,237819.0,237819.0,Balanced,61.0,61.0,,,,,,Fast Build Up,Forward Runs,61.0,7.0,3.0,3.0,,,,,,,,
231,Club Brugge,Jupiler Pro League,1.0,Belgium,75,75,76,73,Waldstadion (Fussballstadion),5,10.0,,180000000.0,25.09,23.82,200155.0,240017.0,210739.0,200155.0,240017.0,265800.0,210739.0,240017.0,Pressure On Heavy Touch,41.0,61.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
246,Feyenoord,Eredivisie,1.0,Netherlands,75,73,76,74,Eastpoint Arena (Football Ground),4,8.0,,222800000.0,22.73,22.67,243245.0,243245.0,243245.0,243245.0,243245.0,243245.0,243245.0,243245.0,Press After Possession Loss,61.0,61.0,,,,,,Balanced,Balanced,61.0,5.0,3.0,3.0,,,,,,,,
453,Mallorca,La Liga,1.0,Spain,75,75,75,74,Visit Mallorca Estadi,1,3.0,,8000000.0,27.18,26.06,228805.0,243780.0,243780.0,198451.0,243780.0,198451.0,198451.0,198451.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
462,Real Valladolid,La Liga,1.0,Spain,75,74,74,74,Estadio José Zorrilla,1,4.0,,11000000.0,28.0,25.67,199575.0,241933.0,241933.0,241933.0,241933.0,198715.0,241933.0,241933.0,Pressure On Heavy Touch,51.0,51.0,,,,,,Slow Build Up,Possession,51.0,3.0,3.0,3.0,,,,,,,,
1035,Atlético Mineiro,Serie A,1.0,Brazil,75,73,77,76,O Dromo,7,7.0,,100000000.0,28.55,28.0,230384.0,230384.0,230384.0,230384.0,230384.0,230463.0,230463.0,230463.0,Pressure On Heavy Touch,61.0,51.0,,,,,,Slow Build Up,Possession,71.0,6.0,3.0,3.0,,,,,,,,
1366,Ukraine,Friendly International,,Ukraine,75,75,77,73,Stadion Olympik,6,,,,26.36,25.74,194794.0,231969.0,231969.0,231969.0,231969.0,231969.0,231969.0,231969.0,Balanced,51.0,51.0,,,,,,Fast Build Up,Forward Runs,61.0,3.0,3.0,3.0,,,,,,,,
1387,United States,Friendly International,,United States,75,75,76,74,Dignity Health Sports Park,6,,,,24.36,24.83,232999.0,227796.0,232999.0,227796.0,227796.0,227796.0,227796.0,227796.0,Pressure On Heavy Touch,51.0,51.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
1831,FC Union Berlin,Bundesliga,1.0,Germany,75,76,73,75,Stadion An der Alten Försterei,3,3.0,,95500000.0,27.45,25.8,193254.0,193254.0,211999.0,193254.0,193254.0,227558.0,193254.0,193254.0,Press After Possession Loss,41.0,41.0,,,,,,Long Ball,Direct Passing,71.0,4.0,3.0,3.0,,,,,,,,
1877,Boca Juniors,Liga Profesional,1.0,Argentina,75,74,74,75,La Bombonera,9,10.0,,199400000.0,27.73,26.46,214040.0,220334.0,220334.0,215061.0,220334.0,215061.0,220334.0,214040.0,Balanced,51.0,61.0,,,,,,Fast Build Up,Forward Runs,71.0,6.0,3.0,3.0,,,,,,,,
1925,Brentford,Premier League,1.0,England,75,76,74,75,Stadium_450,1,1.0,,195000000.0,25.55,23.94,212228.0,243014.0,229723.0,243014.0,243014.0,212228.0,229723.0,229723.0,Press After Possession Loss,51.0,41.0,,,,,,Fast Build Up,Forward Runs,51.0,4.0,3.0,3.0,,,,,,,,
110062,Girona,La Liga,1.0,Spain,75,76,75,73,Estadio de Montilivi,1,1.0,,8000000.0,25.0,24.41,228813.0,228813.0,228813.0,228813.0,228813.0,237712.0,228813.0,228813.0,Balanced,41.0,51.0,,,,,,Slow Build Up,Possession,51.0,6.0,3.0,3.0,,,,,,,,
111462,Ghana,Friendly International,,Ghana,75,81,76,75,Stadio Classico,5,,,,25.55,24.96,176571.0,209989.0,209989.0,209989.0,209989.0,176571.0,176571.0,176571.0,Balanced,51.0,51.0,,,,,,Fast Build Up,Forward Runs,51.0,4.0,3.0,3.0,,,,,,,,
111811,Monza,Serie A,1.0,Italy,75,75,74,74,Crown Lane,2,3.0,,45000000.0,25.55,26.09,239613.0,202848.0,239613.0,202848.0,202848.0,202848.0,251988.0,251988.0,Balanced,61.0,51.0,,,,,,Slow Build Up,Possession,61.0,4.0,3.0,3.0,,,,,,,,
111974,Sassuolo,Serie A,1.0,Italy,75,78,75,73,Forest Park Stadium (Square Ground),3,4.0,,110000000.0,25.64,24.42,224808.0,210935.0,210935.0,210935.0,210935.0,235842.0,210935.0,210935.0,Press After Possession Loss,51.0,61.0,,,,,,Slow Build Up,Possession,61.0,5.0,3.0,3.0,,,,,,,,
31,FC Köln,Bundesliga,1.0,Germany,74,71,74,75,RheinEnergieStadion,3,4.0,,136500000.0,25.73,24.44,208334.0,195038.0,195038.0,195038.0,195038.0,208334.0,195038.0,195038.0,Press After Possession Loss,41.0,71.0,,,,,,Long Ball,Direct Passing,71.0,5.0,3.0,3.0,,,,,,,,
36,VfB Stuttgart,Bundesliga,1.0,Germany,74,73,72,75,Mercedes-Benz Arena (Stuttgart),4,3.0,,279100000.0,23.36,22.13,232487.0,243388.0,243388.0,215441.0,243388.0,245940.0,243388.0,243388.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,71.0,4.0,3.0,3.0,,,,,,,,
54,Torino,Serie A,1.0,Italy,74,75,75,74,Sanderson Park (FIFA 13 NEW generic),4,5.0,,125000000.0,24.73,23.62,236699.0,236699.0,236699.0,236699.0,236699.0,219932.0,236699.0,236699.0,Balanced,31.0,41.0,,,,,,Fast Build Up,Forward Runs,61.0,3.0,3.0,3.0,,,,,,,,
64,Lens,Ligue 1,1.0,France,74,74,75,74,Ivy Lane,2,5.0,,50000000.0,25.55,25.44,216320.0,212138.0,212138.0,212138.0,259139.0,227232.0,212138.0,259139.0,Pressure On Heavy Touch,51.0,61.0,,,,,,Slow Build Up,Possession,61.0,6.0,3.0,3.0,,,,,,,,
71,Nantes,Ligue 1,1.0,France,74,73,74,73,Estadio de las Artes (Generic Stadium NG),2,5.0,,75000000.0,26.18,24.85,231691.0,231102.0,226515.0,231102.0,216820.0,231102.0,216820.0,231102.0,Pressure On Heavy Touch,51.0,61.0,,,,,,Balanced,Balanced,71.0,3.0,3.0,3.0,,,,,,,,
78,Celtic,Premiership,1.0,Scotland,74,74,75,74,Eastpoint Arena (Football Ground),5,10.0,,65000000.0,26.45,25.43,211093.0,257771.0,257771.0,257771.0,257771.0,257771.0,257771.0,257771.0,Press After Possession Loss,61.0,81.0,,,,,,Slow Build Up,Possession,71.0,8.0,3.0,3.0,,,,,,,,
166,Hertha BSC,Bundesliga,1.0,Germany,74,74,75,73,Olympiastadion,4,3.0,,410000000.0,25.09,24.67,192557.0,192557.0,192557.0,192557.0,192557.0,231416.0,192557.0,192557.0,Pressure On Heavy Touch,61.0,51.0,,,,,,Long Ball,Direct Passing,61.0,4.0,3.0,3.0,,,,,,,,
206,Hellas Verona,Serie A,1.0,Italy,74,73,75,73,Sanderson Park (FIFA 13 NEW generic),1,3.0,,99000000.0,26.27,25.2,195272.0,212127.0,258683.0,212127.0,212127.0,262333.0,212127.0,212127.0,Pressure On Heavy Touch,51.0,61.0,,,,,,Fast Build Up,Forward Runs,61.0,5.0,3.0,3.0,,,,,,,,
266,Slavia Praha,Fortuna Liga,1.0,Czech Republic,74,72,75,73,Stade Municipal,6,10.0,,70000000.0,25.91,26.32,251116.0,270055.0,251116.0,270055.0,270055.0,269510.0,270055.0,270055.0,Pressure On Heavy Touch,51.0,61.0,,,,,,Fast Build Up,Forward Runs,71.0,5.0,3.0,3.0,,,,,,,,
278,AEK Athens,Super League,1.0,Greece,74,75,74,73,Waldstadion (Fussballstadion),5,9.0,,65000000.0,28.73,27.11,198145.0,208224.0,208224.0,208224.0,229153.0,229153.0,208224.0,208224.0,Press After Possession Loss,51.0,61.0,,,,,,Slow Build Up,Possession,51.0,4.0,3.0,3.0,,,,,,,,
327,Beşiktaş,Super Lig,1.0,Turkey,74,76,74,74,Waldstadion (Fussballstadion),6,8.0,,35000000.0,27.82,26.08,190113.0,234568.0,234568.0,234568.0,234568.0,192991.0,234568.0,234568.0,Press After Possession Loss,51.0,71.0,,,,,,Fast Build Up,Forward Runs,71.0,6.0,3.0,3.0,,,,,,,,
468,Elche,La Liga,1.0,Spain,74,75,73,73,El Libertador (La Bombastico),1,2.0,,5000000.0,28.18,26.06,189172.0,189172.0,214944.0,189172.0,189172.0,222041.0,214944.0,214944.0,Balanced,51.0,51.0,,,,,,Long Ball,Direct Passing,51.0,3.0,3.0,3.0,,,,,,,,
1039,Athletico PR,Serie A,1.0,Brazil,74,74,72,75,Stade Municipal,4,5.0,,77000000.0,27.82,27.2,230375.0,230267.0,230274.0,230274.0,230267.0,230497.0,230274.0,230355.0,Balanced,51.0,61.0,,,,,,Slow Build Up,Possession,51.0,3.0,3.0,3.0,,,,,,,,
1048,Internacional,Serie A,1.0,Brazil,74,71,73,75,O Dromo,6,7.0,,35000000.0,27.09,26.8,230313.0,230183.0,230276.0,230183.0,230431.0,230183.0,230431.0,230183.0,Balanced,51.0,51.0,,,,,,Long Ball,Direct Passing,61.0,4.0,3.0,3.0,,,,,,,,
1861,Almería,La Liga,1.0,Spain,74,74,74,73,Arena d'Oro,1,2.0,,47000000.0,27.0,24.48,235008.0,235008.0,235008.0,235008.0,235008.0,243134.0,235008.0,235008.0,Balanced,41.0,51.0,,,,,,Slow Build Up,Possession,71.0,4.0,3.0,3.0,,,,,,,,
1886,Hungary,Friendly International,,Hungary,74,76,72,74,Waldstadion (Fussballstadion),4,,,,26.09,26.52,236772.0,236772.0,236772.0,236772.0,236772.0,236772.0,236772.0,236772.0,Balanced,51.0,41.0,,,,,,Fast Build Up,Forward Runs,71.0,4.0,3.0,3.0,,,,,,,,
1906,AZ,Eredivisie,1.0,Netherlands,74,74,75,73,Stadion Neder,3,8.0,,96500000.0,24.0,22.28,199422.0,231836.0,231836.0,231836.0,231836.0,231836.0,231836.0,231836.0,Press After Possession Loss,61.0,61.0,,,,,,Slow Build Up,Possession,51.0,5.0,3.0,3.0,,,,,,,,
1943,AFC Bournemouth,Premier League,1.0,England,74,74,74,73,Vitality Stadium,1,2.0,,200000000.0,26.64,25.7,190885.0,213884.0,213884.0,213884.0,213884.0,225539.0,237477.0,237477.0,Balanced,61.0,51.0,,,,,,Slow Build Up,Possession,71.0,5.0,3.0,3.0,,,,,,,,
1968,Cádiz,La Liga,1.0,Spain,74,74,74,75,Nuevo Mirandilla,1,4.0,,5000000.0,28.55,26.41,199247.0,229788.0,199247.0,229788.0,229788.0,199247.0,199247.0,199247.0,Balanced,41.0,41.0,,,,,,Long Ball,Direct Passing,81.0,5.0,3.0,3.0,,,,,,,,
100409,FC Augsburg,Bundesliga,1.0,Germany,74,74,74,74,WWK Arena,3,4.0,,141300000.0,26.18,25.09,202201.0,237321.0,237321.0,237321.0,251182.0,237321.0,238900.0,237321.0,Balanced,61.0,51.0,,,,,,Long Ball,Direct Passing,61.0,4.0,3.0,3.0,,,,,,,,
101085,Racing Club,Liga Profesional,1.0,Argentina,74,72,75,72,Estadio Presidente Perón (El Cilindro),8,9.0,,78100000.0,29.09,27.25,193141.0,237183.0,214988.0,237183.0,237183.0,237183.0,219670.0,237183.0,Balanced,61.0,71.0,,,,,,Slow Build Up,Possession,61.0,3.0,3.0,3.0,,,,,,,,
110373,Salernitana,Serie A,1.0,Italy,74,75,73,73,Stadio Classico,1,3.0,,70000000.0,27.18,25.73,179847.0,173221.0,173221.0,173221.0,173221.0,223113.0,173221.0,173221.0,Pressure On Heavy Touch,51.0,51.0,,,,,,Fast Build Up,Forward Runs,71.0,5.0,3.0,3.0,,,,,,,,
112472,Bragantino,Serie A,1.0,Brazil,74,74,74,75,Arena del Centenario (Estadio del Pueblo),1,1.0,,18000000.0,27.09,26.8,230256.0,230281.0,230251.0,230291.0,230281.0,230294.0,230360.0,230256.0,Press After Possession Loss,61.0,61.0,,,,,,Balanced,Balanced,71.0,3.0,3.0,3.0,,,,,,,,
34,Schalke 04,Bundesliga,1.0,Germany,73,75,73,72,Veltins-Arena,4,2.0,,400100000.0,27.82,25.91,191648.0,229155.0,229155.0,229155.0,229155.0,183714.0,229155.0,229155.0,Balanced,51.0,41.0,,,,,,Long Ball,Direct Passing,61.0,4.0,3.0,3.0,,,,,,,,
38,Werder Bremen,Bundesliga,1.0,Germany,73,76,72,74,Wohninvest Weserstadion,3,2.0,,141700000.0,27.45,24.27,237595.0,197031.0,197031.0,197031.0,197031.0,205431.0,197031.0,197031.0,Pressure On Heavy Touch,51.0,51.0,,,,,,Balanced,Balanced,61.0,6.0,3.0,3.0,,,,,,,,
86,Rangers,Premiership,1.0,Scotland,73,73,72,74,Eastpoint Arena (Football Ground),5,10.0,,55000000.0,28.18,26.25,195479.0,195479.0,195479.0,241673.0,195479.0,195479.0,195479.0,195479.0,Press After Possession Loss,51.0,71.0,,,,,,Fast Build Up,Forward Runs,71.0,6.0,3.0,3.0,,,,,,,,
160,VfL Bochum 1848,Bundesliga,1.0,Germany,73,74,72,73,Stadion Neder,1,1.0,,52300000.0,29.55,26.97,199288.0,204497.0,204497.0,204497.0,204497.0,206606.0,204497.0,204497.0,Press After Possession Loss,51.0,61.0,,,,,,Slow Build Up,Possession,71.0,4.0,3.0,3.0,,,,,,,,
230,Antwerp,Jupiler Pro League,1.0,Belgium,73,74,69,73,Forest Park Stadium (Square Ground),5,8.0,,100000000.0,24.55,24.82,184087.0,243249.0,243249.0,243249.0,243249.0,226537.0,243249.0,243249.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
267,Sparta Praha,Fortuna Liga,1.0,Czech Republic,73,76,72,72,Waldstadion (Fussballstadion),4,9.0,,60000000.0,24.45,25.14,203604.0,227562.0,256970.0,227562.0,227562.0,256970.0,256970.0,256970.0,Pressure On Heavy Touch,61.0,61.0,,,,,,Balanced,Balanced,61.0,5.0,3.0,3.0,,,,,,,,
378,Brest,Ligue 1,1.0,France,73,74,73,72,Crown Lane,1,3.0,,45000000.0,27.18,24.68,215410.0,220876.0,220876.0,220876.0,220876.0,220876.0,220876.0,220876.0,Balanced,61.0,51.0,,,,,,Slow Build Up,Possession,71.0,5.0,3.0,3.0,,,,,,,,
598,São Paulo,Serie A,1.0,Brazil,73,72,73,73,El Monumento (Estadio Latino),6,9.0,,50000000.0,29.27,29.0,230385.0,230385.0,230385.0,230385.0,230385.0,230385.0,230385.0,230385.0,Pressure On Heavy Touch,41.0,71.0,,,,,,Slow Build Up,Possession,61.0,7.0,3.0,3.0,,,,,,,,
605,Al Hilal,Pro League,1.0,Saudi Arabia,73,76,74,70,King Fahd International Stadium,7,10.0,,135600000.0,29.82,27.17,191269.0,191269.0,191269.0,191269.0,191269.0,210602.0,203299.0,191269.0,Press After Possession Loss,51.0,61.0,,,,,,Fast Build Up,Forward Runs,51.0,4.0,3.0,3.0,,,,,,,,
673,Genk,Jupiler Pro League,1.0,Belgium,73,74,72,72,Waldstadion (Fussballstadion),5,8.0,,140000000.0,23.91,21.96,229659.0,253150.0,229659.0,253150.0,244791.0,229659.0,229659.0,253150.0,Pressure On Heavy Touch,61.0,61.0,,,,,,Balanced,Balanced,61.0,5.0,3.0,3.0,,,,,,,,
674,Gent,Jupiler Pro League,1.0,Belgium,73,69,72,73,Stadion Neder,5,9.0,,150000000.0,26.18,25.29,175895.0,176009.0,176009.0,176009.0,176009.0,233630.0,176009.0,176009.0,Pressure On Heavy Touch,51.0,71.0,,,,,,Slow Build Up,Possession,61.0,6.0,3.0,3.0,,,,,,,,
1041,Corinthians,Serie A,1.0,Brazil,73,74,73,74,Estadio Presidente G.Lopes,7,8.0,,134000000.0,27.09,27.2,230258.0,230470.0,230470.0,230470.0,230470.0,230258.0,230380.0,230364.0,Balanced,51.0,61.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
1053,Santos,Serie A,1.0,Brazil,73,74,72,73,Arena del Centenario (Estadio del Pueblo),8,7.0,,40000000.0,28.18,27.8,230498.0,230464.0,230464.0,230464.0,230464.0,230475.0,230461.0,230461.0,Balanced,51.0,61.0,,,,,,Fast Build Up,Forward Runs,51.0,4.0,3.0,3.0,,,,,,,,
1367,Wales,Friendly International,,Wales,73,74,74,73,Cardiff City Stadium,4,,,,26.45,26.0,186561.0,186561.0,186561.0,186561.0,186561.0,186561.0,232104.0,232104.0,Balanced,61.0,51.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
1746,Empoli,Serie A,1.0,Italy,73,74,73,73,Euro Arena,1,2.0,,50000000.0,25.0,24.82,231428.0,231428.0,235813.0,235813.0,231428.0,235813.0,235813.0,235813.0,Press After Possession Loss,41.0,71.0,,,,,,Slow Build Up,Possession,51.0,7.0,3.0,3.0,,,,,,,,
1795,Watford,Championship,2.0,England,73,72,72,74,Vicarage Road,2,9.0,,150000000.0,25.82,25.47,190324.0,213750.0,213750.0,213750.0,213750.0,235353.0,213750.0,213750.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
1796,Burnley,Championship,2.0,England,73,74,73,73,Turf Moor,1,9.0,,155000000.0,24.27,23.77,169706.0,220659.0,220659.0,220659.0,220659.0,169792.0,220659.0,220659.0,Pressure On Heavy Touch,51.0,61.0,,,,,,Slow Build Up,Possession,61.0,5.0,3.0,3.0,,,,,,,,
1837,Sampdoria,Serie A,1.0,Italy,73,74,72,74,Stadion Europa (Generic Europe 2),3,4.0,,152000000.0,28.09,25.97,228413.0,193881.0,193881.0,193881.0,193881.0,198683.0,193881.0,193881.0,Balanced,51.0,51.0,,,,,,Long Ball,Direct Passing,51.0,5.0,3.0,3.0,,,,,,,,
1853,Levante,La Liga 2,2.0,Spain,73,72,74,72,Estadio Ciutat de València,1,9.0,,49000000.0,27.0,25.7,214639.0,199823.0,252086.0,199823.0,230786.0,199823.0,199823.0,199823.0,Balanced,61.0,51.0,,,,,,Balanced,Balanced,71.0,4.0,3.0,3.0,,,,,,,,
1884,Panathinaikos,Super League,1.0,Greece,73,73,72,72,Stadio Classico,4,7.0,,45000000.0,29.0,26.71,208260.0,225997.0,190156.0,225997.0,225997.0,231786.0,212715.0,212715.0,Pressure On Heavy Touch,51.0,61.0,,,,,,Slow Build Up,Possession,61.0,8.0,3.0,3.0,,,,,,,,
101014,İstanbul Başakşehir,Super Lig,1.0,Turkey,73,75,73,72,Stadion Neder,5,8.0,,20000000.0,28.55,27.81,182670.0,215531.0,215531.0,235717.0,215531.0,215531.0,235717.0,215531.0,Balanced,61.0,61.0,,,,,,Slow Build Up,Possession,61.0,5.0,3.0,3.0,,,,,,,,
101047,Dynamo Kyiv,Premier League,1.0,Ukraine,73,70,75,72,Stadion Olympik,6,10.0,,100000000.0,25.82,24.89,220948.0,244374.0,244369.0,244369.0,244374.0,244369.0,244374.0,244374.0,Pressure On Heavy Touch,61.0,51.0,,,,,,Balanced,Balanced,71.0,6.0,3.0,3.0,,,,,,,,
110468,Viktoria Plzeň,Fortuna Liga,1.0,Czech Republic,73,73,73,73,Court Lane,4,9.0,,40000000.0,27.55,27.62,199244.0,251221.0,251221.0,251221.0,251221.0,271644.0,271644.0,271644.0,Balanced,51.0,51.0,,,,,,Long Ball,Direct Passing,71.0,5.0,3.0,3.0,,,,,,,,
111455,Canada,Friendly International,,Canada,73,74,74,71,BC Place Stadium,2,,,,28.0,27.13,134744.0,213439.0,242380.0,242380.0,213439.0,243630.0,234396.0,234396.0,Balanced,41.0,41.0,,,,,,Long Ball,Direct Passing,41.0,3.0,3.0,3.0,,,,,,,,
112139,Al Nassr,Pro League,1.0,Saudi Arabia,73,81,72,73,Stade Municipal,5,9.0,,99800000.0,29.27,27.0,232477.0,212523.0,212523.0,20801.0,212523.0,20801.0,212523.0,232477.0,Pressure On Heavy Touch,41.0,61.0,,,,,,Fast Build Up,Forward Runs,61.0,5.0,3.0,3.0,,,,,,,,
112996,Los Angeles FC,Major League Soccer,1.0,United States,73,75,74,73,458,2,8.0,,427500000.0,28.18,25.23,169416.0,169416.0,169416.0,169416.0,169416.0,169416.0,169416.0,169416.0,Press After Possession Loss,41.0,61.0,,,,,,Balanced,Balanced,51.0,6.0,3.0,3.0,,,,,,,,
191,Salzburg,Bundesliga,1.0,Austria,72,73,72,72,Waldstadion (Fussballstadion),6,10.0,,175000000.0,21.82,21.86,169324.0,258775.0,257876.0,258775.0,258775.0,258775.0,257876.0,258775.0,Press After Possession Loss,51.0,71.0,,,,,,Fast Build Up,Forward Runs,61.0,5.0,3.0,3.0,,,,,,,,
211,Dinamo Zagreb,1. HNL,1.0,Croatia,72,70,73,72,Euro Arena,5,10.0,,150000000.0,25.27,24.96,216350.0,231007.0,231007.0,231007.0,231007.0,215455.0,231007.0,231007.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,61.0,5.0,3.0,3.0,,,,,,,,
229,Anderlecht,Jupiler Pro League,1.0,Belgium,72,72,71,73,Stade Municipal,5,9.0,,130000000.0,25.18,22.82,204308.0,164878.0,164878.0,164878.0,164878.0,252037.0,164878.0,164878.0,Pressure On Heavy Touch,61.0,71.0,,,,,,Balanced,Balanced,61.0,8.0,3.0,3.0,,,,,,,,
294,Troyes,Ligue 1,1.0,France,72,73,71,70,Stadion Neder,1,2.0,,40000000.0,24.64,24.27,235553.0,212692.0,212692.0,212692.0,212692.0,212692.0,212692.0,212692.0,Balanced,41.0,51.0,,,,,,Balanced,Balanced,61.0,5.0,3.0,3.0,,,,,,,,
347,Lecce,Serie A,1.0,Italy,72,72,71,72,Stadio Classico,1,2.0,,53000000.0,23.82,23.36,244669.0,235949.0,244669.0,235949.0,235949.0,235949.0,244669.0,244669.0,Pressure On Heavy Touch,51.0,51.0,,,,,,Fast Build Up,Forward Runs,71.0,3.0,3.0,3.0,,,,,,,,
379,Reims,Ligue 1,1.0,France,72,71,72,72,Stade Municipal,1,4.0,,65000000.0,24.36,23.28,206493.0,221919.0,221919.0,221919.0,221919.0,247463.0,221919.0,221919.0,Balanced,61.0,41.0,,,,,,Fast Build Up,Forward Runs,71.0,3.0,3.0,3.0,,,,,,,,
393,PAOK,Super League,1.0,Greece,72,73,72,69,Stadio Classico,4,9.0,,80000000.0,25.09,25.93,221422.0,202061.0,202061.0,202061.0,202061.0,202061.0,220746.0,220746.0,Pressure On Heavy Touch,51.0,51.0,,,,,,Slow Build Up,Possession,51.0,4.0,3.0,3.0,,,,,,,,
472,Las Palmas,La Liga 2,2.0,Spain,72,72,72,72,Estadio de Gran Canaria,1,8.0,,45000000.0,25.45,24.97,198164.0,198164.0,198164.0,198164.0,198164.0,198164.0,198164.0,198164.0,Press After Possession Loss,41.0,71.0,,,,,,Slow Build Up,Possession,61.0,6.0,3.0,3.0,,,,,,,,
567,Fluminense,Serie A,1.0,Brazil,72,74,73,71,O Dromo,4,9.0,,30000000.0,27.82,27.6,230271.0,230337.0,230271.0,230337.0,230337.0,230278.0,230337.0,230337.0,Balanced,51.0,51.0,,,,,,Slow Build Up,Possession,51.0,4.0,3.0,3.0,,,,,,,,
819,København,Superliga,1.0,Denmark,72,71,74,70,Eastpoint Arena (Football Ground),4,10.0,,64300000.0,25.27,24.25,207554.0,231390.0,259762.0,231390.0,231390.0,207554.0,231390.0,231390.0,Balanced,51.0,61.0,,,,,,Slow Build Up,Possession,61.0,6.0,3.0,3.0,,,,,,,,
1355,Republic of Ireland,Friendly International,,Republic of Ireland,72,68,71,74,Sanderson Park (FIFA 13 NEW generic),5,,,,25.36,26.17,180216.0,198489.0,228151.0,198489.0,198489.0,245902.0,228151.0,228151.0,Balanced,61.0,51.0,,,,,,Fast Build Up,Forward Runs,71.0,5.0,3.0,3.0,,,,,,,,
